kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes,pc_owner_official,match_score,api_stability
class,com/corrodinggames/rts/appFramework/c,,,rw/android/ui/android/AndroidBaseActivity$DismissPermissionListener,rustedwarfare/ui/android/AndroidBaseActivity$DismissPermissionListener,android-manual-semantic,android-ui-listener,high,no-op permission dialog dismiss listener,Android-specific semantic mapping,,,stable
class,com/corrodinggames/rts/appFramework/ca,,,rw/android/ui/android/MapSelectActivity$DialogClickListener7,rustedwarfare/ui/android/MapSelectActivity$DialogClickListener7,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/LevelSelectActivity;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cb,,,rw/android/ui/android/MapSelectActivity$Adapter1,rustedwarfare/ui/android/MapSelectActivity$Adapter1,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/LevelSelectActivity;; role=Adapter,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cc,,,rw/android/ui/android/MapSelectActivity$Runnable4,rustedwarfare/ui/android/MapSelectActivity$Runnable4,android-structural-helper,android-appframework-helper,medium,field c Lcom/corrodinggames/rts/appFramework/LevelSelectActivity;; role=Runnable,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cd,,,rw/android/ui/android/MapSelectActivity$DialogClickListener8,rustedwarfare/ui/android/MapSelectActivity$DialogClickListener8,android-structural-helper,android-appframework-helper,medium,field c Lcom/corrodinggames/rts/appFramework/LevelSelectActivity;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/ce,,,rw/android/ui/android/SaveGameSelectActivity$ClickListener1,rustedwarfare/ui/android/SaveGameSelectActivity$ClickListener1,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/LoadLevelActivity;; role=ClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cf,,,rw/android/ui/android/SaveGameSelectActivity$ClickListener2,rustedwarfare/ui/android/SaveGameSelectActivity$ClickListener2,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/LoadLevelActivity;; role=ClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cg,,,rw/android/ui/android/SaveGameSelectActivity$DialogClickListener1,rustedwarfare/ui/android/SaveGameSelectActivity$DialogClickListener1,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/cf;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/ch,,,rw/android/ui/android/SaveGameSelectActivity$DialogClickListener2,rustedwarfare/ui/android/SaveGameSelectActivity$DialogClickListener2,android-structural-helper,android-appframework-helper,medium,field c Lcom/corrodinggames/rts/appFramework/LoadLevelActivity;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/ci,,,rw/android/ui/android/SaveGameSelectActivity$DialogClickListener3,rustedwarfare/ui/android/SaveGameSelectActivity$DialogClickListener3,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/LoadLevelActivity;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cj,,,rw/android/ui/android/SaveGameSelectActivity$DialogClickListener4,rustedwarfare/ui/android/SaveGameSelectActivity$DialogClickListener4,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/LoadLevelActivity;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/ck,,,rw/android/ui/android/SaveGameSelectActivity$DialogClickListener5,rustedwarfare/ui/android/SaveGameSelectActivity$DialogClickListener5,android-structural-helper,android-appframework-helper,medium,field b Lcom/corrodinggames/rts/appFramework/LoadLevelActivity;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cl,,,rw/android/ui/android/SaveGameSelectActivity$ClickListener3,rustedwarfare/ui/android/SaveGameSelectActivity$ClickListener3,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/LoadLevelActivity;; role=ClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cm,,,rw/android/ui/android/SaveGameSelectActivity$Runnable1,rustedwarfare/ui/android/SaveGameSelectActivity$Runnable1,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/LoadLevelActivity;; role=Runnable,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cn,,,rw/android/ui/android/SaveGameSelectActivity$Runnable2,rustedwarfare/ui/android/SaveGameSelectActivity$Runnable2,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/cm;; role=Runnable,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/co,,,rw/android/ui/android/SaveGameSelectActivity$Runnable3,rustedwarfare/ui/android/SaveGameSelectActivity$Runnable3,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/LoadLevelActivity;; role=Runnable,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cp,,,rw/android/ui/android/SaveGameSelectActivity$Runnable4,rustedwarfare/ui/android/SaveGameSelectActivity$Runnable4,android-structural-helper,android-appframework-helper,medium,field c Lcom/corrodinggames/rts/appFramework/LoadLevelActivity;; role=Runnable,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cq,,,rw/ui/android/SaveGameFileComparator,rustedwarfare/ui/android/SaveGameFileComparator,manual_anchor,android_appframework_port,high,independent structural/string anchor,PC v1.1 common namespace port,com/corrodinggames/rts/appFramework/k,1.352261,stable
class,com/corrodinggames/rts/appFramework/cr,,,rw/android/ui/android/SaveGameSelectActivity$DialogClickListener6,rustedwarfare/ui/android/SaveGameSelectActivity$DialogClickListener6,android-structural-helper,android-appframework-helper,medium,field c Lcom/corrodinggames/rts/appFramework/LoadLevelActivity;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cs,,,rw/android/ui/android/MainMenuActivity$ClickListener1,rustedwarfare/ui/android/MainMenuActivity$ClickListener1,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/MainMenuActivity;; role=ClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/ct,,,rw/android/ui/android/MainMenuActivity$DialogClickListener1,rustedwarfare/ui/android/MainMenuActivity$DialogClickListener1,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/MainMenuActivity;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cu,,,rw/android/ui/android/MainMenuActivity$DialogClickListener2,rustedwarfare/ui/android/MainMenuActivity$DialogClickListener2,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/MainMenuActivity;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cv,,,rw/android/ui/android/MainMenuActivity$DialogClickListener3,rustedwarfare/ui/android/MainMenuActivity$DialogClickListener3,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/MainMenuActivity;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cw,,,rw/android/ui/android/MainMenuActivity$DialogClickListener4,rustedwarfare/ui/android/MainMenuActivity$DialogClickListener4,android-structural-helper,android-appframework-helper,medium,field b Lcom/corrodinggames/rts/appFramework/MainMenuActivity;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cx,,,rw/android/ui/android/MainMenuActivity$DialogClickListener5,rustedwarfare/ui/android/MainMenuActivity$DialogClickListener5,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/MainMenuActivity;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cy,,,rw/android/ui/android/MainMenuActivity$ClickListener2,rustedwarfare/ui/android/MainMenuActivity$ClickListener2,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/MainMenuActivity;; role=ClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/cz,,,rw/android/ui/android/MainMenuActivity$ClickListener3,rustedwarfare/ui/android/MainMenuActivity$ClickListener3,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/MainMenuActivity;; role=ClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/d,,,rw/ui/android/AndroidUiHelper,rustedwarfare/ui/android/AndroidUiHelper,manual_anchor,android_appframework_port,high,independent structural/string anchor,PC v1.1 common namespace port,com/corrodinggames/rts/appFramework/c,0.752763,stable
class,com/corrodinggames/rts/appFramework/da,,,rw/android/ui/android/MainMenuActivity$Helper1,rustedwarfare/ui/android/MainMenuActivity$Helper1,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/cz;; super com/corrodinggames/rts/appFramework/dn; role=Helper,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/db,,,rw/android/ui/android/MainMenuActivity$DialogClickListener6,rustedwarfare/ui/android/MainMenuActivity$DialogClickListener6,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/cz;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/dc,,,rw/android/ui/android/MainMenuActivity$DialogClickListener7,rustedwarfare/ui/android/MainMenuActivity$DialogClickListener7,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/cz;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/dd,,,rw/android/ui/android/MainMenuActivity$ClickListener4,rustedwarfare/ui/android/MainMenuActivity$ClickListener4,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/MainMenuActivity;; role=ClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/de,,,rw/android/ui/android/MainMenuActivity$DialogClickListener8,rustedwarfare/ui/android/MainMenuActivity$DialogClickListener8,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/dd;; role=DialogClickListener,Stable role-based name; not promoted to cross-platform API,,,internal
class,com/corrodinggames/rts/appFramework/df,,,rw/android/ui/android/MainMenuActivity$Helper2,rustedwarfare/ui/android/MainMenuActivity$Helper2,android-structural-helper,android-appframework-helper,medium,field a Lcom/corrodinggames/rts/appFramework/dd;; super com/corrodinggames/rts/appFramework/dn; role=Helper,Stable role-based name; not promoted to cross-platform API,,,internal
