official_row,official_sheet,section_context,context_type,category,version_added,key_raw,key_normalized,key_candidate,value_type,description,example,evidence_status,best_parser_owner_official,best_parser_owner_named,best_parser_domain,best_match,other_hit_count,semantic_confidence,implementation_note,best_method_official,best_method_descriptor,best_method_named
54,1.16,[core],ini_section,Necessary Code: will cause error if these are not included,,name:,name,name,string,"Defines the unit raw name, game uses it to identify as a unique name. (This is not displayed in-game)",name: customTank1,matched,com/corrodinggames/rts/game/units/custom/l,rustedwarfare/custom/CustomUnitMetadata,custom-unit-metadata,name,19,medium,,,,
104,1.16,[core],ini_section,Building Only Keys,,isBuilding:,isBuilding,isBuilding,bool,Defines if the unit is a building.,isBuilding: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,isBuilding,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
105,1.16,[core],ini_section,Building Only Keys,,footprint:,footprint,footprint,ints,"Left, up, right, down. Tiles taken up which block unit movement. Defaults to 0,0,0,0 = 1 center tile.","footprint: 0,0,1,1",matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,footprint,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
106,1.16,[core],ini_section,Building Only Keys,,constructionFootprint:,constructionFootprint,constructionFootprint,ints,"Tiles taken up for placement of other buildings. Defaults to 0,0,0,0 = 1 center tile.","constructionFootprint: -1,-1,1,3",matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,constructionFootprint,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
107,1.16,[core],ini_section,Building Only Keys,,displayFootprint:,displayFootprint,displayFootprint,ints,"Left, up, right, down. Only applies to buildings, just used for GUI. Defaults to footprint.","displayFootprint: 0,0,1,1",matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,displayFootprint,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
108,1.16,[core],ini_section,Building Only Keys,,buildingSelectionOffset:,buildingSelectionOffset,buildingSelectionOffset,int,Defaults to 0. Adds or removes padding on the drawn selection rect in UI.,buildingSelectionOffset: 4,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,buildingSelectionOffset,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
109,1.16,[core],ini_section,Building Only Keys,,buildingToFootprintOffsetX:,buildingToFootprintOffsetX,buildingToFootprintOffsetX,float,Defaults to 10. Change the building position in the footprint on the X-axis.,buildingToFootprintOffsetX: 4,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,buildingToFootprintOffsetX,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
110,1.16,[core],ini_section,Building Only Keys,,buildingToFootprintOffsetY:,buildingToFootprintOffsetY,buildingToFootprintOffsetY,float,Defaults to 10. Change the building position in the footprint on the Y-axis.,buildingToFootprintOffsetY: 6,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,buildingToFootprintOffsetY,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
111,1.16,[core],ini_section,Building Only Keys,,placeOnlyOnResPool:,placeOnlyOnResPool,placeOnlyOnResPool,bool,"Normally used for extractors, forces building construction in a resource pool.",placeOnlyOnResPool: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,placeOnlyOnResPool,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
112,1.16,[core],ini_section,Building Only Keys,,selfBuildRate:,selfBuildRate,selfBuildRate,float,Rate unit builds itself when placed without a builder.,selfBuildRate: 0.0008,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,selfBuildRate,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
113,1.16,[core],ini_section,Building Only Keys,1.14,ignoreInUnitCapCalculation,ignoreInUnitCapCalculation,ignoreInUnitCapCalculation,,defaults to true for buildings otherwise false. Set to true to not count this unit in unit cap.,ignoreInUnitCapCalculation: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,ignoreInUnitCapCalculation,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
115,1.16,[core],ini_section,Misc Keys,,copyFrom:,copyFrom,copyFrom,file(s) (ini),"Uses unit data from another ini file as default for this unit, supports multiple files.","copyFrom: ROOT:defaultTanks.template, tankT1.ini",matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,copyFrom,2,high,,a,(Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;I)V,applyCoreCopyFrom
116,1.16,[core],ini_section,Misc Keys,,dont_load:,dont_load,dont_load,bool,"Do not load unit, and don't error on missing data. Can be useful when used with copyFrom.",dont_load: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,dont_load,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
117,1.16,[core],ini_section,Misc Keys,,overrideAndReplace:,overrideAndReplace,overrideAndReplace,string(s),Overrides another unit with this unit. Build links and map positions to target unit will be replaced.,"overrideAndReplace: builder, combatEngineer",matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,overrideAndReplace,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
118,1.16,[core],ini_section,Misc Keys,1.13.3,onNewMapSpawn:,onNewMapSpawn,onNewMapSpawn,string,"Values: emptyResourcePools_asNeutral, emptyOrOccupiedResourcePools_asNeutral, mapCenter_asNeutral, mapCenter_eachActiveTeam, spawnPoint_eachActiveTeam (1.15)",onNewMapSpawn: spawnPoint_eachActiveTeam,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,onNewMapSpawn,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
119,1.16,[core],ini_section,Misc Keys,,globalScale:,globalScale,globalScale,float,Defaults to 1. Changing not recommended.,globalScale: 2,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,globalScale,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
120,1.16,[core],ini_section,Misc Keys,,isLocked:,isLocked,isLocked,bool,Disallow building of this unit. Can be used with overrideAndReplace to restrict units player can build.,isLocked: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,isLocked,2,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
121,1.16,[core],ini_section,Misc Keys,1.13,isLockedIfGameModeNoNuke:,isLockedIfGameModeNoNuke,isLockedIfGameModeNoNuke,bool,Disallows building of this unit if nukes are disabled during match setup.,isLockedIfGameModeNoNuke: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,isLockedIfGameModeNoNuke,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
122,1.16,[core],ini_section,Misc Keys,,experimental:,experimental,experimental,bool,Tag unit as experimental. Affects zoomed out icon and end game stats.,experimental: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,experimental,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
123,1.16,[core],ini_section,Misc Keys,,stayNeutral:,stayNeutral,stayNeutral,bool,Set to false to disable capture when unit is on the neutral team.,stayNeutral: false,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,stayNeutral,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
124,1.16,[core],ini_section,Misc Keys,1.13,createNeutral:,createNeutral,createNeutral,bool,Set to true to always spawn the unit on the neutral team.,createNeutral: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,createNeutral,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
125,1.16,[core],ini_section,Misc Keys,,createOnAggressiveTeam:,createOnAggressiveTeam,createOnAggressiveTeam,bool,Set to true to always spawn the unit on aggressive teams on single player matches.,createOnAggressiveTeam: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,createOnAggressiveTeam,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
126,1.16,[core],ini_section,Misc Keys,1.13,tags:,tags,tags,string(s),"List of comma separated strings. Used to classify units, create special actions and balances.","tags: tank, smallTank, piercingDamage",matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,tags,1,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
127,1.16,[core],ini_section,Misc Keys,1.15,defineUnitMemory,defineUnitMemory,defineUnitMemory,,"Can define several variables for custom storage, unique for each unit. Allowed types: boolean, float/number, unit, string.","defineUnitMemory: boolean nukeActive, boolean laserReady, float experience, unit nextTarget, unit homeBase, string customText",matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,defineUnitMemory,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
129,1.16,[core],ini_section,Misc Keys,,fogOfWarSightRange:,fogOfWarSightRange,fogOfWarSightRange,int,Sets number of tiles this unit can see through the fog of war. Defaults to 15.,fogOfWarSightRange: 35,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,fogOfWarSightRange,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
130,1.16,[core],ini_section,Misc Keys,1.14,fogOfWarSightRangeWhileNotBuilt,fogOfWarSightRangeWhileNotBuilt,fogOfWarSightRangeWhileNotBuilt,int,Fog of War range when unit/building is incomplete. Defaults to fogOfWarSightRange,fogOfWarSightRangeWhileNotBuilt: 10,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,fogOfWarSightRangeWhileNotBuilt,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
131,1.16,[core],ini_section,Misc Keys,,softCollisionOnAll:,softCollisionOnAll,softCollisionOnAll,int,Creates a soft collision effect when touching other units.,softCollisionOnAll: 3,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,softCollisionOnAll,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
132,1.16,[core],ini_section,Misc Keys,,disableAllUnitCollisions:,disableAllUnitCollisions,disableAllUnitCollisions,bool,Unit cannot collide with others if true.,disableAllUnitCollisions: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,disableAllUnitCollisions,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
133,1.16,[core],ini_section,Misc Keys,1.13,isUnrepairableUnit:,isUnrepairableUnit,isUnrepairableUnit,bool,No unit can repair this unit if true.,isUnrepairableUnit: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,isUnrepairableUnit,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
134,1.16,[core],ini_section,Misc Keys,,isUnselectable:,isUnselectable,isUnselectable,bool,If true unit cannot be selected. (includes AI players),isUnselectable: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,isUnselectable,1,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
135,1.16,[core],ini_section,Misc Keys,1.14,isUnselectableAsTarget,isUnselectableAsTarget,isUnselectableAsTarget,bool,"Defaults to isUnselectable. Can be used to create units that cannot be selected but can be targeted for attack, reclaim, etc",isUnselectableAsTarget: false,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,isUnselectableAsTarget,1,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
136,1.16,[core],ini_section,Misc Keys,1.13,isPickableStartingUnit:,isPickableStartingUnit,isPickableStartingUnit,bool,"If true, unit is added to dropdowns for starting unit in game setup menus.",isPickableStartingUnit: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,isPickableStartingUnit,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
137,1.16,[core],ini_section,Misc Keys,1.13,startFallingWhenStartingUnit:,startFallingWhenStartingUnit,startFallingWhenStartingUnit,bool,Unit will appear falling from skies when starting unit if true.,startFallingWhenStartingUnit: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,startFallingWhenStartingUnit,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
138,1.16,[core],ini_section,Misc Keys,,soundOnAttackOrder:,soundOnAttackOrder,soundOnAttackOrder,sound(s),List of sound names. Only one will be played on each attack order. Only .ogg and .wav formats.,"soundOnAttackOrder: tankAttackOrder1.ogg, tankAttackOrder2.ogg",matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,soundOnAttackOrder,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
